wban,wth_stn,name,date,num_collisions,year,mo,da,TEMP,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder
94728,CP,CP,2019-08-30,312,2019,08,30,75.5,56.5,1015.9,11.1,10,3.7,8.0,18.1,86,64.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-08-30,91,2019,08,30,74.2,62.5,1016.1,15.4,10,9.3,13.0,999.9,84.9,64,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-08-31,176,2019,08,31,77.7,55.6,1020.8,19.8,10,7.4,9.9,999.9,89.1,70,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-08-31,250,2019,08,31,75.8,55.8,1021.4,16.4,10,3.7,8.0,999.9,86,66.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-08-31,76,2019,08,31,75,61.6,1021.2,20.4,10,6.9,12.0,999.9,84.9,64,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-01,169,2019,09,01,72.1,54.6,1025.9,24.8,10,8.3,12.0,19,82,64.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-01,227,2019,09,01,71,54.2,1026.2,21.6,10,4.9,8.9,15.9,81,63,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-01,77,2019,09,01,70,58.5,1026.4,25.6,10,8.3,13.0,999.9,82,62.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-02,152,2019,09,02,73,63.5,1019.6,18.5,9.3,8.2,15.0,22.9,79,64.9,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-09-02,203,2019,09,02,70.8,64.8,1019.7,14.4,8.3,2.4,6.0,999.9,78.1,63,0,G,999.9,0,1,0,0,0
94789,FT,FT,2019-09-02,72,2019,09,02,70.7,67.3,1020.4,19.3,9.5,8.8,15.9,22.9,77,62.1,0,G,999.9,0,1,0,0,1
14732,LG,LG,2019-09-03,222,2019,09,03,75,61.9,1016,14.9,10,6.8,12.0,17.1,82,69.1,0.51,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-03,331,2019,09,03,73.6,62.2,1016.4,11.5,9.9,2.8,6.0,999.9,82,66.9,0.3,G,999.9,0,1,0,0,0
94789,FT,FT,2019-09-03,99,2019,09,03,73.5,66.3,1016.4,15.6,10,7.6,11.1,999.9,81,66.9,0.64,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-04,199,2019,09,04,76.9,64.2,1013.9,13,10,8.2,13.0,22,89.1,69.1,0,G,999.9,0,1,0,0,1
94728,CP,CP,2019-09-04,329,2019,09,04,75.3,65.2,1014,9.4,10,3.1,7.0,999.9,87.1,66.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-04,72,2019,09,04,72.8,70.1,1014.9,14.1,10,8.3,14.0,999.9,81,66.9,0,G,999.9,0,1,0,0,1
14732,LG,LG,2019-09-05,210,2019,09,05,72.1,56.5,1016.8,15.8,10,8.2,12.0,20,89.1,64.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-05,329,2019,09,05,71,55.7,1017.3,12.4,10,4.4,12.0,21,87.1,64.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-05,89,2019,09,05,70.5,61.9,1017.1,16.4,10,7.7,15.0,18.1,81,64,0.16,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-06,184,2019,09,06,66.8,57.1,1013.8,12.7,9.7,11.9,26.0,35,73.9,60.1,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-09-06,327,2019,09,06,64.8,57.2,1014.1,8.8,9,6.3,15.9,22.9,73.9,57.9,0,G,999.9,1,1,0,0,0
94789,FT,FT,2019-09-06,80,2019,09,06,64.1,59.4,1014.4,13.2,9.3,9.7,20.0,24.1,73.9,59,0,G,999.9,0,1,0,0,0
14732,LG,LG,2019-09-07,167,2019,09,07,65.8,52.5,1008.6,7.4,10,11.9,15.9,22.9,77,57.9,0.03,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-07,252,2019,09,07,64.2,52.8,1008.9,4.1,9.8,5.2,11.1,21,75,55.9,0.34,G,999.9,0,1,0,0,0
94789,FT,FT,2019-09-07,70,2019,09,07,65.2,55.1,1008.8,7.7,9.6,13.0,19.0,26,75.9,57,0.29,G,999.9,0,1,0,0,0
14732,LG,LG,2019-09-08,165,2019,09,08,71.9,53.4,1015,14,10,6.8,12.0,999.9,79,57.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-08,230,2019,09,08,69.1,54.8,1015.6,10.8,10,1.8,6.0,999.9,77,55.9,0.02,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-08,67,2019,09,08,69.4,58,1015.6,14.8,10,7.5,11.1,999.9,77,57,0.04,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-09,196,2019,09,09,71.1,57.7,1022.1,21.1,10,8.9,13.0,999.9,79,66,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-09,317,2019,09,09,70.5,57.3,1022.6,17.7,10,4.4,8.9,999.9,78.1,63,0,G,999.9,0,1,0,0,0
94789,FT,FT,2019-09-09,90,2019,09,09,70.3,62.7,1022.5,21.7,10,6.5,12.0,999.9,77,63,0,G,999.9,0,1,0,0,0
14732,LG,LG,2019-09-10,203,2019,09,10,71.9,63.1,1026.2,25.1,10,7.1,13.0,15,78.1,66,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-09-10,319,2019,09,10,70.4,64.3,1026.3,21.4,9.5,1.6,6.0,999.9,78.1,64,0.01,G,999.9,0,1,0,0,0
94789,FT,FT,2019-09-10,83,2019,09,10,69.6,67.1,1026.5,25.8,10,6.0,9.9,999.9,77,64,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-11,192,2019,09,11,77.5,65.3,1021.3,20.5,10,9.2,13.0,20,91,68,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-11,330,2019,09,11,76.1,66.2,1021.3,16.6,10,4.6,8.9,15.9,88,66,0,I,999.9,0,0,0,0,0
94789,FT,FT,2019-09-11,102,2019,09,11,73.3,70,1022.3,21.6,10,10.9,15.9,999.9,84,64.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-12,232,2019,09,12,78.9,67.5,1016.8,16.1,9.6,8.1,15.0,20,91,66.9,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-09-12,380,2019,09,12,76.5,68.2,1017.3,12.9,8.8,4.0,8.9,17.1,88,66,0.01,G,999.9,0,1,0,0,0
94789,FT,FT,2019-09-12,77,2019,09,12,75.8,71.3,1017.4,16.7,9.7,7.8,15.0,999.9,82,66,0,G,999.9,0,1,0,0,0
14732,LG,LG,2019-09-13,237,2019,09,13,65.5,52.8,1029,27.4,9.2,11.1,17.1,22.9,82.9,60.1,0.07,G,999.9,0,1,0,0,0
94728,CP,CP,2019-09-13,361,2019,09,13,63.5,53.9,1029.2,23.8,9.1,6.5,11.1,18.1,81,57,0.16,G,999.9,0,1,0,0,0
94789,FT,FT,2019-09-13,89,2019,09,13,64.1,55.9,1029.1,28.1,9.5,11.3,17.1,22,82,57,0.01,G,999.9,0,1,0,0,0
14732,LG,LG,2019-09-14,167,2019,09,14,68.9,55.7,1026.5,25.5,10,8.7,17.1,22.9,78.1,60.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-14,256,2019,09,14,67.8,57.7,1026.3,21.4,10,3.1,7.0,999.9,73.9,57,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-14,65,2019,09,14,68.1,60.1,1027.1,26.3,10,10.2,17.1,21,75.9,57,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-15,187,2019,09,15,76,61.2,1020.2,19.3,10,5.5,12.0,999.9,84.9,63,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-15,330,2019,09,15,74.5,60.8,1020.5,15.7,10,2.3,7.0,999.9,82,61,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-15,87,2019,09,15,73.9,67.4,1020.7,20.1,10,7.1,14.0,999.9,81,63,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-16,229,2019,09,16,74.5,58.5,1017.3,16.3,10,4.9,11.1,999.9,84.9,71.1,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-09-16,303,2019,09,16,72.9,59.4,1017.5,12.7,10,1.3,5.1,999.9,82,68,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-16,88,2019,09,16,71.6,64.5,1017.8,17,10,5.2,8.9,999.9,81,69.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-17,209,2019,09,17,70.7,48.1,1018.9,17.9,10,7.7,12.0,20,79,63,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-17,330,2019,09,17,69.5,47.7,1019.3,14.5,10,5.2,8.9,999.9,77,62.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-17,96,2019,09,17,69,52,1019.3,18.5,10,7.5,14.0,22,78.1,59,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-18,188,2019,09,18,65.8,49.6,1022.7,21.5,10,9.3,14.0,999.9,79,60.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-18,324,2019,09,18,64,49.7,1022.9,18,10,4.6,8.0,15,75.9,60.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-18,93,2019,09,18,63.4,52.6,1023,22.2,10,7.8,13.0,19,77,57,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-19,197,2019,09,19,61.5,39.4,1026.6,25.5,10,7.3,13.0,999.9,71.1,54,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-19,322,2019,09,19,60.6,38,1026.8,21.9,10,3.4,7.0,15,70,52,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-19,86,2019,09,19,58.4,46.5,1027,26.2,10,6.1,11.1,999.9,71.1,48.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-20,216,2019,09,20,67.6,44.8,1024.3,22.7,10,6.9,12.0,999.9,78.8,60.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-20,374,2019,09,20,65.6,45.7,1023.8,18.9,10,4.0,6.0,999.9,78.1,52,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-20,98,2019,09,20,64.8,50.6,1024.3,23.5,10,8.6,12.0,999.9,78.1,48.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-21,210,2019,09,21,74.1,51,1021.4,21.1,10,4.1,9.9,999.9,84.9,62.6,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-21,289,2019,09,21,71.8,49.8,1022.3,17.5,10,2.3,4.1,999.9,84,55.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-21,78,2019,09,21,69.7,57.8,1022.7,21.9,10,6.4,8.9,999.9,80.1,55,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-22,180,2019,09,22,76.2,58.9,1020.2,19.2,10,5.8,14.0,999.9,86,68,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-22,257,2019,09,22,75.1,59.7,1020.2,15.5,9.9,2.6,7.0,999.9,86,61,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-22,78,2019,09,22,70.4,64.3,1021,20.2,10,7.5,17.1,22.9,80.1,59,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-23,222,2019,09,23,79.8,63.8,1012.5,11.5,10,8.9,14.0,18.1,90,68,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-23,330,2019,09,23,78.7,64,1012.2,7.5,9.9,4.7,6.0,999.9,89.1,66.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-23,87,2019,09,23,74.2,68.7,1013.4,12.6,10,10.1,15.9,999.9,82,69.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-24,208,2019,09,24,75.1,55.7,1008.1,7.1,10,11.7,18.1,25.1,90,69.1,0.03,G,999.9,0,1,0,0,0
94728,CP,CP,2019-09-24,324,2019,09,24,72.2,55.8,1008.6,3.8,9.4,5.9,9.9,17.1,89.1,66,0.11,G,999.9,0,1,0,0,0
94789,FT,FT,2019-09-24,96,2019,09,24,74,59.7,1008.5,7.8,10,12.4,19.0,22.9,82,66.9,0,G,999.9,0,1,0,0,0
14732,LG,LG,2019-09-25,197,2019,09,25,70.1,48.6,1011.4,10.4,10,7.6,13.0,999.9,79,62.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-25,322,2019,09,25,67.9,49.4,1011.6,6.8,10,2.4,6.0,999.9,79,57.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-25,85,2019,09,25,67.8,52.5,1011.9,11.1,10,8.5,15.0,999.9,78.1,57,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-26,215,2019,09,26,72.2,58.2,1009.5,8.4,10,8.5,15.0,22.9,82,62.1,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-09-26,344,2019,09,26,70.5,57.6,1009.7,4.9,9.8,3.7,7.0,18.1,82.9,57.9,0,G,999.9,0,1,0,0,0
94789,FT,FT,2019-09-26,86,2019,09,26,68.8,63.6,1010.3,9.4,10,10.8,22.0,26,78.1,57,0,G,999.9,0,1,0,0,0
14732,LG,LG,2019-09-27,239,2019,09,27,68.6,50.7,1017.2,16.1,10,6.3,13.0,999.9,82,63,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-27,371,2019,09,27,66.3,51.7,1017.8,12.9,10,2.4,6.0,14,82.9,59,0.02,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-27,93,2019,09,27,66,53.9,1017.7,16.9,10,6.7,13.0,999.9,78.1,55.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-28,196,2019,09,28,71.9,59.2,1019.2,18.1,10,8.3,14.0,999.9,81,63,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-28,259,2019,09,28,71.3,60.2,1019.2,14.4,10,3.0,6.0,999.9,82,59,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-28,77,2019,09,28,69.2,64.5,1019.9,19.1,10,11.2,18.1,24.1,77,55.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-29,150,2019,09,29,75.4,60,1021.1,20,10,7.6,14.0,19,81,66.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-29,253,2019,09,29,74.4,58.8,1021.6,16.9,10,4.5,11.1,21,82,64.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-29,85,2019,09,29,73.6,63.8,1021.4,20.7,9.9,9.0,19.0,25.1,81,63,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-09-30,159,2019,09,30,66.1,49.3,1025.7,24.8,10,10.3,14.0,999.9,79,61,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-09-30,218,2019,09,30,65.3,48.5,1026,21,10,6.1,9.9,18.1,80.1,60.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-09-30,58,2019,09,30,66,52.5,1026,25.3,10,8.9,12.0,999.9,81,62.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-01,162,2019,10,01,70.3,56.6,1019.4,18.5,10,8.6,12.0,999.9,82,61,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-01,238,2019,10,01,69.9,57.9,1018.9,14.5,10,3.0,7.0,14,81,60.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-10-01,54,2019,10,01,68.3,60.5,1019.4,19.4,10,10.0,14.0,999.9,78.1,62.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-02,214,2019,10,02,80.4,65.4,1010.1,8.9,9.7,8.8,15.0,22.9,95,64,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-02,378,2019,10,02,78.7,66.2,1010.1,5.3,9.8,5.2,8.9,15.9,93,63,0,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-02,96,2019,10,02,77.4,69.2,1010.7,9.8,9.8,11.8,19.0,26,95,62.1,0,G,999.9,0,1,0,0,0
14732,LG,LG,2019-10-03,231,2019,10,03,61.1,55.6,1016.5,16.3,6.5,12.3,20.0,22.9,77,54,0.32,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-03,376,2019,10,03,58.5,55.3,1017.5,13,5.8,6.9,11.1,18.1,73.9,53.1,0.2,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-03,83,2019,10,03,60,59.1,1017.4,16.8,7.3,11.4,18.1,22,75.9,53.1,0.41,G,999.9,0,1,0,0,0
14732,LG,LG,2019-10-04,239,2019,10,04,61.2,50.8,1017.1,15.3,7.7,10.5,21.0,31.1,66.9,54,0.12,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-04,363,2019,10,04,59.2,49.8,1017.2,12.1,7.6,4.9,9.9,22,66,53.1,0.17,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-04,106,2019,10,04,61.6,53.3,1017.4,15.7,8.3,12.8,28.0,34,68,53.1,0.26,G,999.9,0,1,0,0,0
14732,LG,LG,2019-10-05,191,2019,10,05,53.2,36,1029,28,10,9.6,18.1,22.9,66,46,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-10-05,296,2019,10,05,52,35.2,1029.4,24.5,10,5.2,11.1,24.1,66,45,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-10-05,70,2019,10,05,52.4,38.2,1029.3,28.6,10,8.7,15.9,22,68,45,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-06,159,2019,10,06,63.5,50.7,1026.6,25.6,10,8.6,15.9,25.1,71.1,46,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-06,231,2019,10,06,62.8,52.4,1026.4,21.5,9.8,2.0,5.1,15,70,45,0,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-06,45,2019,10,06,63.2,54.9,1027.2,26.4,10,11.7,18.1,22.9,69.1,45,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-07,205,2019,10,07,72.2,60.8,1020.9,19.9,10,10.3,15.9,22,79,57,0.01,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-07,295,2019,10,07,71.5,60.6,1020.8,16,9.8,3.4,6.0,999.9,79,57,0.01,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-07,75,2019,10,07,70.3,66.5,1021.8,21,10,16.4,20.0,26,75.9,57.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-08,168,2019,10,08,62.5,51.9,1022.8,21.6,9.9,9.3,14.0,999.9,79,59,0.06,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-08,280,2019,10,08,60.5,51.4,1023.2,18.1,8.7,5.8,8.0,17.1,63,57,0.22,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-08,75,2019,10,08,62,55.2,1022.7,21.9,10,11.5,17.1,999.9,75.9,57.9,0.01,G,999.9,0,1,0,0,0
14732,LG,LG,2019-10-09,137,2019,10,09,58.1,47.3,1023.6,22.8,8.8,14.3,21.0,28.9,66,53.1,0.03,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-09,190,2019,10,09,56.6,46.7,1023.8,19.1,8.8,8.8,15.0,22.9,64,51.1,0.02,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-09,56,2019,10,09,57,51.2,1023.4,22.9,8.8,13.8,20.0,28,64,53.1,0.64,C,999.9,0,1,0,0,0
14732,LG,LG,2019-10-10,199,2019,10,10,59.3,43,1023,22,10,12.9,17.1,22.9,72,53.1,0.54,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-10,316,2019,10,10,59.5,42.3,1022.9,18.3,10,8.1,14.0,24.1,71.1,51.1,0.54,G,999.9,0,0,0,0,0
94789,FT,FT,2019-10-10,100,2019,10,10,59.5,44.4,1022.7,22,10,14.8,20.0,27,72,53.1,0,H,999.9,0,1,0,0,0
14732,LG,LG,2019-10-11,205,2019,10,11,60.5,37.9,1019.9,18.9,10,14.5,21.0,28,72,53.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-10-11,322,2019,10,11,59.4,37.9,1020,15.1,10,8.3,15.0,25.1,71.1,53.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-10-11,79,2019,10,11,59.6,41,1019.8,19,10,17.4,22.9,32.1,72,53.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-12,179,2019,10,12,60.4,46.2,1015.3,14.3,10,7.5,15.0,25.1,69.1,55,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-10-12,254,2019,10,12,59.8,46.6,1015.3,10.5,10,3.9,8.9,17.1,66.9,55,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-10-12,69,2019,10,12,58.9,49.9,1015.6,14.8,10,8.7,15.0,26,68,55,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-13,147,2019,10,13,61.6,45.4,1017.1,16.1,10,7.2,14.0,999.9,69.1,55.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-10-13,236,2019,10,13,59.5,45.9,1017.4,12.6,10,2.4,5.1,999.9,66.9,53.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-10-13,58,2019,10,13,59.6,49.7,1017.6,16.8,10,7.4,11.1,999.9,68,53.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-14,137,2019,10,14,64.1,49.6,1014.9,13.9,10,6.1,12.0,999.9,75,55.9,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-14,205,2019,10,14,63.7,49.2,1014.9,10,10,2.5,9.9,15,72,53.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-10-14,58,2019,10,14,61.6,56.3,1015.4,14.7,10,6.3,13.0,999.9,70,53.1,0,G,999.9,0,1,0,0,0
14732,LG,LG,2019-10-15,175,2019,10,15,60.9,38.9,1019,17.9,10,6.3,12.0,999.9,75,54,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-10-15,290,2019,10,15,58.4,37.9,1019.4,14.5,10,2.9,5.1,999.9,72,51.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-10-15,84,2019,10,15,58.9,42.9,1019.4,18.6,10,6.4,11.1,999.9,70,48.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-16,232,2019,10,16,60.4,49.8,1013.6,11.1,9,10.0,20.0,28.9,66.9,54,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-16,330,2019,10,16,59.6,52,1014.1,6.4,8.1,3.8,8.9,22,66,51.1,0,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-16,96,2019,10,16,58.7,53.6,1013.3,11.8,9.3,10.5,24.1,31.1,66,48,0,G,999.9,0,1,0,0,0
14732,LG,LG,2019-10-17,200,2019,10,17,56.8,43,992.7,990.6,8.8,20.3,31.1,48,66.9,52,1.71,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-17,338,2019,10,17,55,43.7,992.6,987.2,8.8,10.0,18.1,34,66,51.1,1.83,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-17,70,2019,10,17,56.2,46.2,992.8,991.4,9.5,23.1,28.9,42.9,66,48,1.02,G,999.9,0,1,0,0,0
14732,LG,LG,2019-10-18,200,2019,10,18,54.9,39.3,1007,6.1,10,18.1,26.0,33,59,52,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-10-18,341,2019,10,18,53.2,38,1008,998.3,10,8.7,14.0,28,57.9,50,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-10-18,93,2019,10,18,54.6,40.5,1007.3,6.5,10,16.7,21.0,32.1,61,50,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-19,192,2019,10,19,52.5,35.5,1017,16,10,6.8,15.0,999.9,62.1,46.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-10-19,302,2019,10,19,50.8,35.8,1017.2,999.9,10,2.5,7.0,999.9,60.1,43,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-10-19,92,2019,10,19,49.9,38.8,1017.6,17.1,10,7.6,14.0,999.9,61,39.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-20,177,2019,10,20,55.7,46,1016.7,15.6,9,5.3,9.9,999.9,62.1,46.9,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-20,254,2019,10,20,54.3,46.4,1016.9,11.2,8,3.2,9.9,999.9,60.1,43,0,G,999.9,1,1,0,0,0
94789,FT,FT,2019-10-20,69,2019,10,20,53,48.6,1017.2,16.2,9.5,6.1,9.9,999.9,61,39.9,0,G,999.9,0,1,0,0,0
14732,LG,LG,2019-10-21,209,2019,10,21,57.9,46.3,1017.1,15.7,10,8.9,14.0,19,68,51.1,0.37,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-21,253,2019,10,21,56.4,46.9,1017.5,12.1,9.6,4.7,11.1,15.9,66.9,48.9,0.54,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-21,97,2019,10,21,56.9,50.4,1017.1,16.1,9.4,9.8,15.0,18.1,68,44.1,0.58,G,999.9,0,1,0,0,0
14732,LG,LG,2019-10-22,187,2019,10,22,58.4,50.6,1017.6,16.3,7.6,7.7,14.0,18.1,68,52,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-22,284,2019,10,22,57.5,51.3,1017.2,11.4,8.1,3.6,7.0,999.9,66.9,51.1,0,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-22,91,2019,10,22,56.5,54.1,1018.3,16.7,7.1,7.8,17.1,22.9,68,51.1,0,G,999.9,0,1,0,0,0
14732,LG,LG,2019-10-23,222,2019,10,23,61.6,47.4,1012.5,11.2,8.1,11.5,17.1,22,66,55,0.51,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-23,343,2019,10,23,60.6,48.6,1013,7.4,7.9,5.5,8.9,20,64.9,55,0.58,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-23,104,2019,10,23,62.3,50.8,1012.6,11.9,8,12.2,20.0,25.1,66.9,53.1,0.51,G,999.9,0,1,0,0,0
14732,LG,LG,2019-10-24,216,2019,10,24,59.4,32.8,1024,23.2,10,7.6,15.0,20,68,52,0.05,G,999.9,0,0,0,0,0
94728,CP,CP,2019-10-24,316,2019,10,24,57.7,34.8,1024.3,20.1,10,2.5,6.0,14,66.9,50,0.01,G,999.9,0,0,0,0,0
94789,FT,FT,2019-10-24,81,2019,10,24,57.3,39.2,1024.7,24.6,10,7.4,15.9,999.9,66.9,45,0.05,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-25,221,2019,10,25,59,45,1025,23.5,10,5.1,11.1,999.9,68,52,0,G,999.9,0,0,0,0,0
94728,CP,CP,2019-10-25,337,2019,10,25,58.1,45.8,1024.8,19.8,9.8,3.1,8.9,999.9,66.9,50,0,G,999.9,0,0,0,0,0
94789,FT,FT,2019-10-25,89,2019,10,25,56.2,50.2,1025.6,24.5,10,7.0,15.9,999.9,64.9,45,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-26,172,2019,10,26,60,44.8,1022.6,21.8,10,6.6,9.9,999.9,66.9,53.1,0,G,999.9,0,1,0,0,0
94728,CP,CP,2019-10-26,283,2019,10,26,58.7,44.6,1022.8,17.9,10,3.0,8.0,999.9,64.9,52,0,G,999.9,0,1,0,0,0
94789,FT,FT,2019-10-26,70,2019,10,26,58.4,48.6,1023.1,22.6,10,7.7,15.0,999.9,64,46,0,G,999.9,0,0,0,0,0
14732,LG,LG,2019-10-27,154,2019,10,27,60.6,52.9,1017.3,13.3,8.3,10.8,19.0,28,70,54,0.03,G,999.9,0,1,0,0,0
