date,wth_stn,count
2021-07-15,LG,149
2021-07-16,CP,187
2021-07-16,FT,50
2021-07-16,LG,113
2021-07-17,CP,172
2021-07-17,FT,38
2021-07-17,LG,129
2021-07-18,CP,158
2021-07-18,FT,43
2021-07-18,LG,109
2021-07-19,CP,164
2021-07-19,FT,41
2021-07-19,LG,123
2021-07-20,CP,148
2021-07-20,FT,33
2021-07-20,LG,105
2021-07-21,CP,173
2021-07-21,FT,43
2021-07-21,LG,114
2021-07-22,CP,167
2021-07-22,FT,51
2021-07-22,LG,111
2021-07-23,CP,167
2021-07-23,FT,39
2021-07-23,LG,118
2021-07-24,CP,162
2021-07-24,FT,66
2021-07-24,LG,109
2021-07-25,CP,175
2021-07-25,FT,29
2021-07-25,LG,118
2021-07-26,CP,176
2021-07-26,FT,51
2021-07-26,LG,132
2021-07-27,CP,180
2021-07-27,FT,41
2021-07-27,LG,97
2021-07-28,CP,142
2021-07-28,FT,32
2021-07-28,LG,126
2021-07-29,CP,159
2021-07-29,FT,47
2021-07-29,LG,113
2021-07-30,CP,182
2021-07-30,FT,50
2021-07-30,LG,151
2021-07-31,CP,169
2021-07-31,FT,58
2021-07-31,LG,126
2021-08-01,CP,141
2021-08-01,FT,60
2021-08-01,LG,102
2021-08-02,CP,169
2021-08-02,FT,49
2021-08-02,LG,107
2021-08-03,CP,169
2021-08-03,FT,44
2021-08-03,LG,100
2021-08-04,CP,143
2021-08-04,FT,41
2021-08-04,LG,107
2021-08-05,CP,159
2021-08-05,FT,32
2021-08-05,LG,113
2021-08-06,CP,170
2021-08-06,FT,52
2021-08-06,LG,133
2021-08-07,CP,143
2021-08-07,FT,60
2021-08-07,LG,131
2021-08-08,CP,157
2021-08-08,FT,43
2021-08-08,LG,114
2021-08-09,CP,155
2021-08-09,FT,55
2021-08-09,LG,129
2021-08-10,CP,189
2021-08-10,FT,46
2021-08-10,LG,96
2021-08-11,CP,172
2021-08-11,FT,34
2021-08-11,LG,110
2021-08-12,CP,179
2021-08-12,FT,43
2021-08-12,LG,102
2021-08-13,CP,200
2021-08-13,FT,39
2021-08-13,LG,119
2021-08-14,CP,149
2021-08-14,FT,48
2021-08-14,LG,105
2021-08-15,CP,151
2021-08-15,FT,51
2021-08-15,LG,112
2021-08-16,CP,168
2021-08-16,FT,37
2021-08-16,LG,96
2021-08-17,CP,157
2021-08-17,FT,38
2021-08-17,LG,91
2021-08-18,CP,179
2021-08-18,FT,40
2021-08-18,LG,115
2021-08-19,CP,144
2021-08-19,FT,32
2021-08-19,LG,110
2021-08-20,CP,170
2021-08-20,FT,42
2021-08-20,LG,113
2021-08-21,CP,138
2021-08-21,FT,50
2021-08-21,LG,133
2021-08-22,CP,126
2021-08-22,FT,39
2021-08-22,LG,92
2021-08-23,CP,165
2021-08-23,FT,33
2021-08-23,LG,95
2021-08-24,CP,168
2021-08-24,FT,42
2021-08-24,LG,122
2021-08-25,CP,176
2021-08-25,FT,36
2021-08-25,LG,124
2021-08-26,CP,173
2021-08-26,FT,42
2021-08-26,LG,128
2021-08-27,CP,182
2021-08-27,FT,52
2021-08-27,LG,115
2021-08-28,CP,134
2021-08-28,FT,48
2021-08-28,LG,121
2021-08-29,CP,192
2021-08-29,FT,50
2021-08-29,LG,116
2021-08-30,CP,164
2021-08-30,FT,43
2021-08-30,LG,116
2021-08-31,CP,157
2021-08-31,FT,50
2021-08-31,LG,103
2021-09-01,CP,175
2021-09-01,FT,41
2021-09-01,LG,103
2021-09-02,CP,185
2021-09-02,FT,44
2021-09-02,LG,136
2021-09-03,CP,198
2021-09-03,FT,49
2021-09-03,LG,105
2021-09-04,CP,166
2021-09-04,FT,51
2021-09-04,LG,124
2021-09-05,CP,152
2021-09-05,FT,44
2021-09-05,LG,97
2021-09-06,CP,138
2021-09-06,FT,48
2021-09-06,LG,113
2021-09-07,CP,172
2021-09-07,FT,44
2021-09-07,LG,121
2021-09-08,CP,172
2021-09-08,FT,31
2021-09-08,LG,131
2021-09-09,CP,155
2021-09-09,FT,39
2021-09-09,LG,100
2021-09-10,CP,173
2021-09-10,FT,35
2021-09-10,LG,144
2021-09-11,CP,174
2021-09-11,FT,41
2021-09-11,LG,118
2021-09-12,CP,162
2021-09-12,FT,34
2021-09-12,LG,125
2021-09-13,CP,180
2021-09-13,FT,57
2021-09-13,LG,141
2021-09-14,CP,176
2021-09-14,FT,48
2021-09-14,LG,118
2021-09-15,CP,199
2021-09-15,FT,37
2021-09-15,LG,120
2021-09-16,CP,150
2021-09-16,FT,32
2021-09-16,LG,87
2021-09-17,CP,205
2021-09-17,FT,39
2021-09-17,LG,131
2021-09-18,CP,155
2021-09-18,FT,50
2021-09-18,LG,114
2021-09-19,CP,153
2021-09-19,FT,56
2021-09-19,LG,109
2021-09-20,CP,173
2021-09-20,FT,40
2021-09-20,LG,104
2021-09-21,CP,158
2021-09-21,FT,45
2021-09-21,LG,108
2021-09-22,CP,162
2021-09-22,FT,33
2021-09-22,LG,94
2021-09-23,CP,176
2021-09-23,FT,35
2021-09-23,LG,108
2021-09-24,CP,202
2021-09-24,FT,47
2021-09-24,LG,134
2021-09-25,CP,173
2021-09-25,FT,54
2021-09-25,LG,131
2021-09-26,CP,150
2021-09-26,FT,37
2021-09-26,LG,126
2021-09-27,CP,183
2021-09-27,FT,43
2021-09-27,LG,99
2021-09-28,CP,161
2021-09-28,FT,36
2021-09-28,LG,99
2021-09-29,CP,169
2021-09-29,FT,53
2021-09-29,LG,121
2021-09-30,CP,177
2021-09-30,FT,48
2021-09-30,LG,119
2021-10-01,CP,209
2021-10-01,FT,57
2021-10-01,LG,119
2021-10-02,CP,176
2021-10-02,FT,55
2021-10-02,LG,118
2021-10-03,CP,153
2021-10-03,FT,71
2021-10-03,LG,104
2021-10-04,CP,140
2021-10-04,FT,35
2021-10-04,LG,115
2021-10-05,CP,180
2021-10-05,FT,35
2021-10-05,LG,103
2021-10-06,CP,134
2021-10-06,FT,35
2021-10-06,LG,101
2021-10-07,CP,185
2021-10-07,FT,62
2021-10-07,LG,121
2021-10-08,CP,189
2021-10-08,FT,54
2021-10-08,LG,118
2021-10-09,CP,126
2021-10-09,FT,39
2021-10-09,LG,103
2021-10-10,CP,145
2021-10-10,FT,40
2021-10-10,LG,84
2021-10-11,CP,133
2021-10-11,FT,50
2021-10-11,LG,114
2021-10-12,CP,152
2021-10-12,FT,41
2021-10-12,LG,128
2021-10-13,CP,163
2021-10-13,FT,47
2021-10-13,LG,102
2021-10-14,CP,187
2021-10-14,FT,43
2021-10-14,LG,123
2021-10-15,CP,194
2021-10-15,FT,43
2021-10-15,LG,144
2021-10-16,CP,176
2021-10-16,FT,49
2021-10-16,LG,114
2021-10-17,CP,148
2021-10-17,FT,51
2021-10-17,LG,120
2021-10-18,CP,167
2021-10-18,FT,46
2021-10-18,LG,105
2021-10-19,CP,161
2021-10-19,FT,41
2021-10-19,LG,100
2021-10-20,CP,168
2021-10-20,FT,58
2021-10-20,LG,139
2021-10-21,CP,201
2021-10-21,FT,40
2021-10-21,LG,130
2021-10-22,CP,217
2021-10-22,FT,45
2021-10-22,LG,119
2021-10-23,CP,160
2021-10-23,FT,44
2021-10-23,LG,108
2021-10-24,CP,144
2021-10-24,FT,25
2021-10-24,LG,67
2021-10-25,CP,207
2021-10-25,FT,23
2021-10-25,LG,100
2021-10-26,CP,169
2021-10-26,FT,36
2021-10-26,LG,118
2021-10-27,CP,175
2021-10-27,FT,44
2021-10-27,LG,104
2021-10-28,CP,180
2021-10-28,FT,49
2021-10-28,LG,115
2021-10-29,CP,204
2021-10-29,FT,36
2021-10-29,LG,117
2021-10-30,CP,183
2021-10-30,FT,41
2021-10-30,LG,128
2021-10-31,CP,180
2021-10-31,FT,42
2021-10-31,LG,140
2021-11-01,CP,148
2021-11-01,FT,54
2021-11-01,LG,129
2021-11-02,CP,146
2021-11-02,FT,43
2021-11-02,LG,87
2021-11-03,CP,160
2021-11-03,FT,64
2021-11-03,LG,97
2021-11-04,CP,178
2021-11-04,FT,49
2021-11-04,LG,90
2021-11-05,CP,199
2021-11-05,FT,52
2021-11-05,LG,135
2021-11-06,CP,171
2021-11-06,FT,41
2021-11-06,LG,123
2021-11-07,CP,136
2021-11-07,FT,33
2021-11-07,LG,96
2021-11-08,CP,174
2021-11-08,FT,47
2021-11-08,LG,108
2021-11-09,CP,166
2021-11-09,FT,33
2021-11-09,LG,128
2021-11-10,CP,187
2021-11-10,FT,51
2021-11-10,LG,108
2021-11-11,CP,155
2021-11-11,FT,41
2021-11-11,LG,96
2021-11-12,CP,183
2021-11-12,FT,39
2021-11-12,LG,131
2021-11-13,CP,184
2021-11-13,FT,45
2021-11-13,LG,106
2021-11-14,CP,128
2021-11-14,FT,46
2021-11-14,LG,95
2021-11-15,CP,170
2021-11-15,FT,54
2021-11-15,LG,119
2021-11-16,CP,168
2021-11-16,FT,45
2021-11-16,LG,102
2021-11-17,CP,162
2021-11-17,FT,50
2021-11-17,LG,105
2021-11-18,CP,180
2021-11-18,FT,54
2021-11-18,LG,117
2021-11-19,CP,163
2021-11-19,FT,63
2021-11-19,LG,123
2021-11-20,CP,150
2021-11-20,FT,44
2021-11-20,LG,111
2021-11-21,CP,121
2021-11-21,FT,34
2021-11-21,LG,118
2021-11-22,CP,155
2021-11-22,FT,51
2021-11-22,LG,108
2021-11-23,CP,165
2021-11-23,FT,46
2021-11-23,LG,129
2021-11-24,CP,208
2021-11-24,FT,46
2021-11-24,LG,114
2021-11-25,CP,109
2021-11-25,FT,27
2021-11-25,LG,81
2021-11-26,CP,119
2021-11-26,FT,37
2021-11-26,LG,105
2021-11-27,CP,128
2021-11-27,FT,33
2021-11-27,LG,103
2021-11-28,CP,139
2021-11-28,FT,38
2021-11-28,LG,94
2021-11-29,CP,165
2021-11-29,FT,53
2021-11-29,LG,105
2021-11-30,CP,150
2021-11-30,FT,35
2021-11-30,LG,97
2021-12-01,CP,157
2021-12-01,FT,25
2021-12-01,LG,84
2021-12-02,CP,149
2021-12-02,FT,51
2021-12-02,LG,119
2021-12-03,CP,179
2021-12-03,FT,51
2021-12-03,LG,113
2021-12-04,CP,134
2021-12-04,FT,37
2021-12-04,LG,107
2021-12-05,CP,135
2021-12-05,FT,24
2021-12-05,LG,96
2021-12-06,CP,174
2021-12-06,FT,56
2021-12-06,LG,115
2021-12-07,CP,167
2021-12-07,FT,48
2021-12-07,LG,106
2021-12-08,CP,157
2021-12-08,FT,27
2021-12-08,LG,103
2021-12-09,CP,150
2021-12-09,FT,35
2021-12-09,LG,98
2021-12-10,CP,162
2021-12-10,FT,37
2021-12-10,LG,102
2021-12-11,CP,159
2021-12-11,FT,39
2021-12-11,LG,109
2021-12-12,CP,130
2021-12-12,FT,38
2021-12-12,LG,98
2021-12-13,CP,151
2021-12-13,FT,42
2021-12-13,LG,109
2021-12-14,CP,171
2021-12-14,FT,54
2021-12-14,LG,97
2021-12-15,CP,147
2021-12-15,FT,43
2021-12-15,LG,95
2021-12-16,CP,165
2021-12-16,FT,37
2021-12-16,LG,115
2021-12-17,CP,161
2021-12-17,FT,45
2021-12-17,LG,99
2021-12-18,CP,171
2021-12-18,FT,47
2021-12-18,LG,113
2021-12-19,CP,145
2021-12-19,FT,49
2021-12-19,LG,97
2021-12-20,CP,144
2021-12-20,FT,50
2021-12-20,LG,98
2021-12-21,CP,128
2021-12-21,FT,31
2021-12-21,LG,97
2021-12-22,CP,140
2021-12-22,FT,42
2021-12-22,LG,96
2021-12-23,CP,151
2021-12-23,FT,48
2021-12-23,LG,103
2021-12-24,CP,146
2021-12-24,FT,31
2021-12-24,LG,104
2021-12-25,CP,78
2021-12-25,FT,24
2021-12-25,LG,87
2021-12-26,CP,86
2021-12-26,FT,32
2021-12-26,LG,68
2021-12-27,CP,110
2021-12-27,FT,32
2021-12-27,LG,65
2021-12-28,CP,119
2021-12-28,FT,25
2021-12-28,LG,77
2021-12-29,CP,104
2021-12-29,FT,25
2021-12-29,LG,63
2021-12-30,CP,112
2021-12-30,FT,40
2021-12-30,LG,70
2021-12-31,CP,92
2021-12-31,FT,44
2021-12-31,LG,96
2022-01-01,CP,135
2022-01-01,FT,37
2022-01-01,LG,111
2022-01-02,CP,89
2022-01-02,FT,22
2022-01-02,LG,65
2022-01-03,CP,108
2022-01-03,FT,29
2022-01-03,LG,68
2022-01-04,CP,129
2022-01-04,FT,28
2022-01-04,LG,97
2022-01-05,CP,156
2022-01-05,FT,33
2022-01-05,LG,117
2022-01-06,CP,116
2022-01-06,FT,37
2022-01-06,LG,79
2022-01-07,CP,121
2022-01-07,FT,52
2022-01-07,LG,123
2022-01-08,CP,122
2022-01-08,FT,32
2022-01-08,LG,81
2022-01-09,CP,114
2022-01-09,FT,29
2022-01-09,LG,89
2022-01-10,CP,131
2022-01-10,FT,41
2022-01-10,LG,93
2022-01-11,CP,130
2022-01-11,FT,37
2022-01-11,LG,88
2022-01-12,CP,134
2022-01-12,FT,30
2022-01-12,LG,85
2022-01-13,CP,135
2022-01-13,FT,32
2022-01-13,LG,101
2022-01-14,CP,140
2022-01-14,FT,52
2022-01-14,LG,95
2022-01-15,CP,106
2022-01-15,FT,36
2022-01-15,LG,93
2022-01-16,CP,129
2022-01-16,FT,50
2022-01-16,LG,87
2022-01-17,CP,107
2022-01-17,FT,32
2022-01-17,LG,62
2022-01-18,CP,147
2022-01-18,FT,26
2022-01-18,LG,83
2022-01-19,CP,113
2022-01-19,FT,39
2022-01-19,LG,100
2022-01-20,CP,122
2022-01-20,FT,34
2022-01-20,LG,90
2022-01-21,CP,146
2022-01-21,FT,40
2022-01-21,LG,102
2022-01-22,CP,127
2022-01-22,FT,47
2022-01-22,LG,93
2022-01-23,CP,106
2022-01-23,FT,43
2022-01-23,LG,78
2022-01-24,CP,111
2022-01-24,FT,40
2022-01-24,LG,87
2022-01-25,CP,119
2022-01-25,FT,24
2022-01-25,LG,92
2022-01-26,CP,124
2022-01-26,FT,30
2022-01-26,LG,112
2022-01-27,CP,141
2022-01-27,FT,28
2022-01-27,LG,102
2022-01-28,CP,144
2022-01-28,FT,32
2022-01-28,LG,107
2022-01-29,CP,129
2022-01-29,FT,38
2022-01-29,LG,109
2022-01-30,CP,112
2022-01-30,FT,36
2022-01-30,LG,75
2022-01-31,CP,156
2022-01-31,FT,42
2022-01-31,LG,113
2022-02-01,CP,147
2022-02-01,FT,32
2022-02-01,LG,95
2022-02-02,CP,147
2022-02-02,FT,31
2022-02-02,LG,90
2022-02-03,CP,127
2022-02-03,FT,34
2022-02-03,LG,87
2022-02-04,CP,152
2022-02-04,FT,44
2022-02-04,LG,92
2022-02-05,CP,144
2022-02-05,FT,39
2022-02-05,LG,111
2022-02-06,CP,138
2022-02-06,FT,29
2022-02-06,LG,102
2022-02-07,CP,139
2022-02-07,FT,37
2022-02-07,LG,100
2022-02-08,CP,160
2022-02-08,FT,51
2022-02-08,LG,67
2022-02-09,CP,144
2022-02-09,FT,46
2022-02-09,LG,82
2022-02-10,CP,154
2022-02-10,FT,52
2022-02-10,LG,94
2022-02-11,CP,165
2022-02-11,FT,64
2022-02-11,LG,90
2022-02-12,CP,97
2022-02-12,FT,64
2022-02-12,LG,76
2022-02-13,CP,103
2022-02-13,FT,33
2022-02-13,LG,93
2022-02-14,CP,153
2022-02-14,FT,55
2022-02-14,LG,96
2022-02-15,CP,145
2022-02-15,FT,62
2022-02-15,LG,82
2022-02-16,CP,158
2022-02-16,FT,41
2022-02-16,LG,79
2022-02-17,CP,140
2022-02-17,FT,36
2022-02-17,LG,90
2022-02-18,CP,147
2022-02-18,FT,33
2022-02-18,LG,99
2022-02-19,CP,105
2022-02-19,FT,25
2022-02-19,LG,107
2022-02-20,CP,118
2022-02-20,FT,44
2022-02-20,LG,83
2022-02-21,CP,89
2022-02-21,FT,33
2022-02-21,LG,70
2022-02-22,CP,136
2022-02-22,FT,22
2022-02-22,LG,86
2022-02-23,CP,134
2022-02-23,FT,28
2022-02-23,LG,91
2022-02-24,CP,125
2022-02-24,FT,37
2022-02-24,LG,58
2022-02-25,CP,130
2022-02-25,FT,33
2022-02-25,LG,88
2022-02-26,CP,146
2022-02-26,FT,22
2022-02-26,LG,79
2022-02-27,CP,106
2022-02-27,FT,33
2022-02-27,LG,104
2022-02-28,CP,135
2022-02-28,FT,29
2022-02-28,LG,114
2022-03-01,CP,148
2022-03-01,FT,21
2022-03-01,LG,78
2022-03-02,CP,135
2022-03-02,FT,35
2022-03-02,LG,76
2022-03-03,CP,180
2022-03-03,FT,29
2022-03-03,LG,108
2022-03-04,CP,176
2022-03-04,FT,48
2022-03-04,LG,103
2022-03-05,CP,115
2022-03-05,FT,46
2022-03-05,LG,98
2022-03-06,CP,119
2022-03-06,FT,29
2022-03-06,LG,89
2022-03-07,CP,159
2022-03-07,FT,53
2022-03-07,LG,116
2022-03-08,CP,127
2022-03-08,FT,46
2022-03-08,LG,86
2022-03-09,CP,175
2022-03-09,FT,27
2022-03-09,LG,84
2022-03-10,CP,139
2022-03-10,FT,26
2022-03-10,LG,103
2022-03-11,CP,159
2022-03-11,FT,40
2022-03-11,LG,130
2022-03-12,CP,130
2022-03-12,FT,30
2022-03-12,LG,93
2022-03-13,CP,130
2022-03-13,FT,36
2022-03-13,LG,108
2022-03-14,CP,169
2022-03-14,FT,37
2022-03-14,LG,104
2022-03-15,CP,167
2022-03-15,FT,34
2022-03-15,LG,94
2022-03-16,CP,154
2022-03-16,FT,46
2022-03-16,LG,110
2022-03-17,CP,141
2022-03-17,FT,43
2022-03-17,LG,95
2022-03-18,CP,191
2022-03-18,FT,44
2022-03-18,LG,126
2022-03-19,CP,137
2022-03-19,FT,58
2022-03-19,LG,91
2022-03-20,CP,135
2022-03-20,FT,36
2022-03-20,LG,87
2022-03-21,CP,144
2022-03-21,FT,33
2022-03-21,LG,115
2022-03-22,CP,151
2022-03-22,FT,39
2022-03-22,LG,100
2022-03-23,CP,133
2022-03-23,FT,37
2022-03-23,LG,101
2022-03-24,CP,142
2022-03-24,FT,32
2022-03-24,LG,92
2022-03-25,CP,158
2022-03-25,FT,48
2022-03-25,LG,101
2022-03-26,CP,149
2022-03-26,FT,39
2022-03-26,LG,100
2022-03-27,CP,129
2022-03-27,FT,38
2022-03-27,LG,99
2022-03-28,CP,159
2022-03-28,FT,49
2022-03-28,LG,91
2022-03-29,CP,136
2022-03-29,FT,45
2022-03-29,LG,91
2022-03-30,CP,151
2022-03-30,FT,40
2022-03-30,LG,94
2022-03-31,CP,156
2022-03-31,FT,33
2022-03-31,LG,92
2022-04-01,CP,156
2022-04-01,FT,46
2022-04-01,LG,88
2022-04-02,CP,137
2022-04-02,FT,36
2022-04-02,LG,103
2022-04-03,CP,124
2022-04-03,FT,41
2022-04-03,LG,91
2022-04-04,CP,130
2022-04-04,FT,43
2022-04-04,LG,116
2022-04-05,CP,115
2022-04-05,FT,40
2022-04-05,LG,97
2022-04-06,CP,130
2022-04-06,FT,32
2022-04-06,LG,91
2022-04-07,CP,154
2022-04-07,FT,30
2022-04-07,LG,98
2022-04-08,CP,175
2022-04-08,FT,41
2022-04-08,LG,127
2022-04-09,CP,143
2022-04-09,FT,37
2022-04-09,LG,113
2022-04-10,CP,149
2022-04-10,FT,43
2022-04-10,LG,93
2022-04-11,CP,127
2022-04-11,FT,50
2022-04-11,LG,106
2022-04-12,CP,169
2022-04-12,FT,37
2022-04-12,LG,106
2022-04-13,CP,164
2022-04-13,FT,39
2022-04-13,LG,93
2022-04-14,CP,182
2022-04-14,FT,48
2022-04-14,LG,101
2022-04-15,CP,160
2022-04-15,FT,40
2022-04-15,LG,92
2022-04-16,CP,129
2022-04-16,FT,45
2022-04-16,LG,108
2022-04-17,CP,124
2022-04-17,FT,39
2022-04-17,LG,78
2022-04-18,CP,127
2022-04-18,FT,30
2022-04-18,LG,82
2022-04-19,CP,122
2022-04-19,FT,33
2022-04-19,LG,101
2022-04-20,CP,142
2022-04-20,FT,42
2022-04-20,LG,98
2022-04-21,CP,113
2022-04-21,FT,44
2022-04-21,LG,80
2022-04-22,CP,120
2022-04-22,FT,83
2022-04-22,LG,73
2022-04-23,CP,108
2022-04-23,FT,91
2022-04-23,LG,85
2022-04-24,CP,111
2022-04-24,FT,79
2022-04-24,LG,80
2022-04-25,CP,115
2022-04-25,FT,77
2022-04-25,LG,62
2022-04-26,CP,103
2022-04-26,FT,77
2022-04-26,LG,64
2022-04-27,CP,139
2022-04-27,FT,106
2022-04-27,LG,69
2022-04-28,CP,203
2022-04-28,FT,60
2022-04-28,LG,84
2022-04-29,CP,155
2022-04-29,FT,103
2022-04-29,LG,103
2022-04-30,CP,132
2022-04-30,FT,108
2022-04-30,LG,81
2022-05-01,CP,125
2022-05-01,FT,79
2022-05-01,LG,74
2022-05-02,CP,136
2022-05-02,FT,89
2022-05-02,LG,57
2022-05-03,CP,140
2022-05-03,FT,81
2022-05-03,LG,61
2022-05-04,CP,127
2022-05-04,FT,46
2022-05-04,LG,78
2022-05-05,CP,165
2022-05-05,FT,84
2022-05-05,LG,102
2022-05-06,CP,168
2022-05-06,FT,92
2022-05-06,LG,104
2022-05-07,CP,116
2022-05-07,FT,90
2022-05-07,LG,87
2022-05-08,CP,97
2022-05-08,FT,76
2022-05-08,LG,87
2022-05-09,CP,129
2022-05-09,FT,80
2022-05-09,LG,86
2022-05-10,CP,134
2022-05-10,FT,54
2022-05-10,LG,108
2022-05-11,CP,168
2022-05-11,FT,43
2022-05-11,LG,89
2022-05-12,CP,160
2022-05-12,FT,35
2022-05-12,LG,113
2022-05-13,CP,173
2022-05-13,FT,40
2022-05-13,LG,119
2022-05-14,CP,144
2022-05-14,FT,34
2022-05-14,LG,99
2022-05-15,CP,211
2022-05-15,FT,27
2022-05-15,LG,68
2022-05-16,CP,205
2022-05-16,FT,22
2022-05-16,LG,71
2022-05-17,CP,188
2022-05-17,FT,40
2022-05-17,LG,86
2022-05-18,CP,174
2022-05-18,FT,48
2022-05-18,LG,114
2022-05-19,CP,163
2022-05-19,FT,44
2022-05-19,LG,114
2022-05-20,CP,185
2022-05-20,FT,39
2022-05-20,LG,99
2022-05-21,CP,178
2022-05-21,FT,59
2022-05-21,LG,111
2022-05-22,CP,150
2022-05-22,FT,42
2022-05-22,LG,127
2022-05-23,CP,180
2022-05-23,FT,42
2022-05-23,LG,112
2022-05-24,CP,162
2022-05-24,FT,29
2022-05-24,LG,87
2022-05-25,CP,172
2022-05-25,FT,40
2022-05-25,LG,92
2022-05-26,CP,186
2022-05-26,FT,29
2022-05-26,LG,94
2022-05-27,CP,167
2022-05-27,FT,38
2022-05-27,LG,109
2022-05-28,CP,150
2022-05-28,FT,44
2022-05-28,LG,99
2022-05-29,CP,138
2022-05-29,FT,35
2022-05-29,LG,108
2022-05-30,CP,117
2022-05-30,FT,40
2022-05-30,LG,98
2022-05-31,CP,165
2022-05-31,FT,47
2022-05-31,LG,141
2022-06-01,CP,175
2022-06-01,FT,40
2022-06-01,LG,97
2022-06-02,CP,180
2022-06-02,FT,35
2022-06-02,LG,101
2022-06-03,CP,155
2022-06-03,FT,28
2022-06-03,LG,136
2022-06-04,CP,167
2022-06-04,FT,38
2022-06-04,LG,95
2022-06-05,CP,139
2022-06-05,FT,56
2022-06-05,LG,104
2022-06-06,CP,151
2022-06-06,FT,41
2022-06-06,LG,118
2022-06-07,CP,163
2022-06-07,FT,40
2022-06-07,LG,104
2022-06-08,CP,182
2022-06-08,FT,36
2022-06-08,LG,93
2022-06-09,CP,163
2022-06-09,FT,45
2022-06-09,LG,109
2022-06-10,CP,189
2022-06-10,FT,50
2022-06-10,LG,127
2022-06-11,CP,151
2022-06-11,FT,57
2022-06-11,LG,97
2022-06-12,CP,141
2022-06-12,FT,32
2022-06-12,LG,100
2022-06-13,CP,183
2022-06-13,FT,38
2022-06-13,LG,98
2022-06-14,CP,188
2022-06-14,FT,31
2022-06-14,LG,95
2022-06-15,CP,199
2022-06-15,FT,51
2022-06-15,LG,110
2022-06-16,CP,195
2022-06-16,FT,30
2022-06-16,LG,76
2022-06-17,CP,211
2022-06-17,FT,43
2022-06-17,LG,115
2022-06-18,CP,166
2022-06-18,FT,49
2022-06-18,LG,102
2022-06-19,CP,169
2022-06-19,FT,37
2022-06-19,LG,99
2022-06-20,CP,153
2022-06-20,FT,33
2022-06-20,LG,94
2022-06-21,CP,183
2022-06-21,FT,29
2022-06-21,LG,105
2022-06-22,CP,153
2022-06-22,FT,38
2022-06-22,LG,74
2022-06-23,CP,159
2022-06-23,FT,43
2022-06-23,LG,96
2022-06-24,CP,202
2022-06-24,FT,40
2022-06-24,LG,112
2022-06-25,CP,201
2022-06-25,FT,46
2022-06-25,LG,117
2022-06-26,CP,170
2022-06-26,FT,51
2022-06-26,LG,122
2022-06-27,CP,158
2022-06-27,FT,48
2022-06-27,LG,97
2022-06-28,CP,169
2022-06-28,FT,42
2022-06-28,LG,84
2022-06-29,CP,152
2022-06-29,FT,46
2022-06-29,LG,106
2022-06-30,CP,167
2022-06-30,FT,53
2022-06-30,LG,101
2022-07-01,CP,180
2022-07-01,FT,47
2022-07-01,LG,89
2022-07-02,CP,118
2022-07-02,FT,50
2022-07-02,LG,108
2022-07-03,CP,119
2022-07-03,FT,33
2022-07-03,LG,98
2022-07-04,CP,120
2022-07-04,FT,49
2022-07-04,LG,86
2022-07-05,CP,141
2022-07-05,FT,43
2022-07-05,LG,96
2022-07-06,CP,146
2022-07-06,FT,41
2022-07-06,LG,100
2022-07-07,CP,163
2022-07-07,FT,29
2022-07-07,LG,92
2022-07-08,CP,165
2022-07-08,FT,32
2022-07-08,LG,97
2022-07-09,CP,121
2022-07-09,FT,29
2022-07-09,LG,109
2022-07-10,CP,124
2022-07-10,FT,29
2022-07-10,LG,95
2022-07-11,CP,139
2022-07-11,FT,38
2022-07-11,LG,101
2022-07-12,CP,147
2022-07-12,FT,23
2022-07-12,LG,95
2022-07-13,CP,178
2022-07-13,FT,41
2022-07-13,LG,88
2022-07-14,CP,143
2022-07-14,FT,36
2022-07-14,LG,90
2022-07-15,CP,170
2022-07-15,FT,37
2022-07-15,LG,105
2022-07-16,CP,154
2022-07-16,FT,35
2022-07-16,LG,87
2022-07-17,CP,141
2022-07-17,FT,47
2022-07-17,LG,93
2022-07-18,CP,160
2022-07-18,FT,28
2022-07-18,LG,114
2022-07-19,CP,158
2022-07-19,FT,36
2022-07-19,LG,97
2022-07-20,CP,157
2022-07-20,FT,38
2022-07-20,LG,95
2022-07-21,CP,157
2022-07-21,FT,34
2022-07-21,LG,104
2022-07-22,CP,174
2022-07-22,FT,44
2022-07-22,LG,115
2022-07-23,CP,158
2022-07-23,FT,40
2022-07-23,LG,107
2022-07-24,CP,126
2022-07-24,FT,39
2022-07-24,LG,100
2022-07-25,CP,145
2022-07-25,FT,39
2022-07-25,LG,94
2022-07-26,CP,156
2022-07-26,FT,39
2022-07-26,LG,80
2022-07-27,CP,146
2022-07-27,FT,36
2022-07-27,LG,104
2022-07-28,CP,174
2022-07-28,FT,40
2022-07-28,LG,83
2022-07-29,CP,169
2022-07-29,FT,40
2022-07-29,LG,100
2022-07-30,CP,156
2022-07-30,FT,47
2022-07-30,LG,103
2022-07-31,CP,128
2022-07-31,FT,40
2022-07-31,LG,119
2022-08-01,CP,155
2022-08-01,FT,23
2022-08-01,LG,116
2022-08-02,CP,155
2022-08-02,FT,35
2022-08-02,LG,101
2022-08-03,CP,177
2022-08-03,FT,37
2022-08-03,LG,110
2022-08-04,CP,163
2022-08-04,FT,28
2022-08-04,LG,108
2022-08-05,CP,161
2022-08-05,FT,44
2022-08-05,LG,118
2022-08-06,CP,157
2022-08-06,FT,47
2022-08-06,LG,105
2022-08-07,CP,133
2022-08-07,FT,38
2022-08-07,LG,96
